date,shop_id,category,units_sold,unit_price_gbp,revenue_gbp,in_promotion,promotion_discount_pct
2024-03-22,8,Cold Drinks,46,2.58,118.68,False,0
2024-03-22,8,Sandwiches,97,4.68,453.96,False,0
2024-03-22,8,Snacks,93,1.71,159.03,False,0
2024-03-22,8,Bakery,73,2.16,157.68,False,0
2024-03-22,9,Coffee,141,3.32,468.12,False,0
2024-03-22,9,Cold Drinks,52,2.66,138.32,False,0
2024-03-22,9,Sandwiches,108,4.94,533.52,False,0
2024-03-22,9,Snacks,99,1.8,178.2,False,0
2024-03-22,9,Bakery,85,2.28,193.8,False,0
2024-03-22,10,Coffee,128,3.68,471.04,False,0
2024-03-22,10,Cold Drinks,49,2.94,144.06,False,0
2024-03-22,10,Sandwiches,73,5.46,398.58,False,0
2024-03-22,10,Snacks,71,1.99,141.29,False,0
2024-03-22,10,Bakery,67,2.52,168.84,False,0
2024-03-23,1,Coffee,148,3.5,518.0,False,0
2024-03-23,1,Cold Drinks,66,2.8,184.8,False,0
2024-03-23,1,Sandwiches,108,5.2,561.6,False,0
2024-03-23,1,Snacks,119,1.9,226.1,False,0
2024-03-23,1,Bakery,96,2.4,230.4,False,0
2024-03-23,2,Coffee,74,3.32,245.68,False,0
2024-03-23,2,Cold Drinks,34,2.81,95.54,False,0
2024-03-23,2,Sandwiches,55,4.94,271.7,False,0
2024-03-23,2,Snacks,60,1.8,108.0,False,0
2024-03-23,2,Bakery,45,2.28,102.6,False,0
2024-03-23,3,Coffee,116,3.85,446.6,False,0
2024-03-23,3,Cold Drinks,56,3.08,172.48,False,0
2024-03-23,3,Sandwiches,90,5.72,514.8,False,0
2024-03-23,3,Snacks,89,2.09,186.01,False,0
2024-03-23,3,Bakery,72,2.64,190.08,False,0
2024-03-23,4,Coffee,126,3.5,441.0,False,0
2024-03-23,4,Cold Drinks,56,2.8,156.8,False,0
2024-03-23,4,Sandwiches,74,5.2,384.8,False,0
2024-03-23,4,Snacks,92,1.9,174.8,False,0
2024-03-23,4,Bakery,70,2.4,168.0,False,0
2024-03-23,5,Coffee,110,3.32,365.2,False,0
2024-03-23,5,Cold Drinks,50,2.66,133.0,False,0
2024-03-23,5,Sandwiches,76,4.94,375.44,False,0
2024-03-23,5,Snacks,89,1.8,160.2,False,0
2024-03-23,5,Bakery,64,2.28,145.92,False,0
2024-03-23,6,Coffee,132,4.02,530.64,False,0
2024-03-23,6,Cold Drinks,74,2.9,214.6,True,10
2024-03-23,6,Sandwiches,89,5.98,532.22,False,0
2024-03-23,6,Snacks,105,2.18,228.9,False,0
2024-03-23,6,Bakery,69,2.91,200.79,False,0
2024-03-23,7,Coffee,99,4.2,415.8,False,0
2024-03-23,7,Cold Drinks,55,3.36,184.8,False,0
2024-03-23,7,Sandwiches,88,6.24,549.12,False,0
2024-03-23,7,Snacks,97,2.28,221.16,False,0
2024-03-23,7,Bakery,66,2.88,190.08,False,0
2024-03-23,8,Coffee,41,3.15,129.15,False,0
2024-03-23,8,Cold Drinks,19,2.58,49.02,False,0
2024-03-23,8,Sandwiches,32,4.68,149.76,False,0
2024-03-23,8,Snacks,31,1.71,53.01,False,0
2024-03-23,8,Bakery,25,2.16,54.0,False,0
2024-03-23,9,Coffee,105,3.32,348.6,False,0
2024-03-23,9,Cold Drinks,54,2.66,143.64,False,0
2024-03-23,9,Sandwiches,90,4.94,444.6,False,0
2024-03-23,9,Snacks,96,1.8,172.8,False,0
2024-03-23,9,Bakery,76,2.28,173.28,False,0
2024-03-23,10,Coffee,98,3.68,360.64,False,0
2024-03-23,10,Cold Drinks,44,2.94,129.36,False,0
2024-03-23,10,Sandwiches,71,5.46,387.66,False,0
2024-03-23,10,Snacks,77,1.99,153.23,False,0
2024-03-23,10,Bakery,61,2.52,153.72,False,0
2024-03-24,1,Coffee,109,3.5,381.5,False,0
2024-03-24,1,Cold Drinks,37,2.8,103.6,False,0
2024-03-24,1,Sandwiches,75,5.2,390.0,False,0
2024-03-24,1,Snacks,68,1.9,129.2,False,0
2024-03-24,1,Bakery,67,2.4,160.8,False,0
2024-03-24,2,Coffee,62,3.32,205.84,False,0
2024-03-24,2,Cold Drinks,19,2.81,53.39,False,0
2024-03-24,2,Sandwiches,38,4.94,187.72,False,0
2024-03-24,2,Snacks,44,1.8,79.2,False,0
2024-03-24,2,Bakery,31,2.28,70.68,False,0
2024-03-24,3,Coffee,93,3.85,358.05,False,0
2024-03-24,3,Cold Drinks,33,3.08,101.64,False,0
2024-03-24,3,Sandwiches,65,5.72,371.8,False,0
2024-03-24,3,Snacks,61,2.09,127.49,False,0
2024-03-24,3,Bakery,77,2.11,162.47,True,20
2024-03-24,4,Coffee,83,3.5,290.5,False,0
2024-03-24,4,Cold Drinks,28,2.8,78.4,False,0
2024-03-24,4,Sandwiches,65,5.2,338.0,False,0
2024-03-24,4,Snacks,51,1.9,96.9,False,0
2024-03-24,4,Bakery,41,2.4,98.4,False,0
2024-03-24,5,Coffee,93,3.32,308.76,False,0
2024-03-24,5,Cold Drinks,24,2.66,63.84,False,0
2024-03-24,5,Sandwiches,49,4.94,242.06,False,0
2024-03-24,5,Snacks,68,1.8,122.4,False,0
2024-03-24,5,Bakery,46,2.28,104.88,False,0
2024-03-24,6,Coffee,117,4.02,470.34,False,0
2024-03-24,6,Cold Drinks,33,2.9,95.7,True,10
2024-03-24,6,Sandwiches,61,5.98,364.78,False,0
2024-03-24,6,Snacks,70,2.18,152.6,False,0
2024-03-24,6,Bakery,52,2.91,151.32,False,0
2024-03-24,7,Coffee,83,4.2,348.6,False,0
2024-03-24,7,Cold Drinks,26,3.36,87.36,False,0
2024-03-24,7,Sandwiches,56,6.24,349.44,False,0
2024-03-24,7,Snacks,65,2.28,148.2,False,0
2024-03-24,7,Bakery,48,2.88,138.24,False,0
2024-03-24,8,Coffee,30,3.15,94.5,False,0
2024-03-24,8,Cold Drinks,9,2.58,23.22,False,0
2024-03-24,8,Sandwiches,19,4.68,88.92,False,0
2024-03-24,8,Snacks,19,1.71,32.49,False,0
2024-03-24,8,Bakery,17,2.16,36.72,False,0
2024-03-24,9,Coffee,99,3.32,328.68,False,0
2024-03-24,9,Cold Drinks,30,2.66,79.8,False,0
2024-03-24,9,Sandwiches,69,4.94,340.86,False,0
2024-03-24,9,Snacks,74,1.8,133.2,False,0
2024-03-24,9,Bakery,51,2.28,116.28,False,0
2024-03-24,10,Coffee,83,3.68,305.44,False,0
2024-03-24,10,Cold Drinks,23,2.94,67.62,False,0
2024-03-24,10,Sandwiches,49,5.46,267.54,False,0
2024-03-24,10,Snacks,60,1.99,119.4,False,0
2024-03-24,10,Bakery,40,2.52,100.8,False,0
2024-03-25,1,Coffee,155,3.5,542.5,False,0
2024-03-25,1,Cold Drinks,45,2.8,126.0,False,0
2024-03-25,1,Sandwiches,92,5.2,478.4,False,0
2024-03-25,1,Snacks,85,1.9,161.5,False,0
2024-03-25,1,Bakery,71,2.4,170.4,False,0
2024-03-25,2,Coffee,91,3.32,302.12,False,0
2024-03-25,2,Cold Drinks,23,2.81,64.63,False,0
2024-03-25,2,Sandwiches,54,4.94,266.76,False,0
2024-03-25,2,Snacks,62,1.8,111.6,False,0
2024-03-25,2,Bakery,43,2.28,98.04,False,0
2024-03-25,3,Coffee,161,3.85,619.85,False,0
2024-03-25,3,Cold Drinks,45,3.08,138.6,False,0
2024-03-25,3,Sandwiches,106,5.72,606.32,False,0
2024-03-25,3,Snacks,124,2.09,259.16,False,0
2024-03-25,3,Bakery,110,2.11,232.1,True,20
2024-03-25,4,Coffee,104,3.5,364.0,False,0
2024-03-25,4,Cold Drinks,31,2.8,86.8,False,0
2024-03-25,4,Sandwiches,62,5.2,322.4,False,0
2024-03-25,4,Snacks,75,1.9,142.5,False,0
2024-03-25,4,Bakery,62,2.4,148.8,False,0
2024-03-25,5,Coffee,137,3.32,454.84,False,0
2024-03-25,5,Cold Drinks,36,2.66,95.76,False,0
2024-03-25,5,Sandwiches,94,4.94,464.36,False,0
2024-03-25,5,Snacks,93,1.8,167.4,False,0
2024-03-25,5,Bakery,64,2.28,145.92,False,0
2024-03-25,6,Coffee,108,4.02,434.16,False,0
2024-03-25,6,Cold Drinks,43,2.9,124.7,True,10
2024-03-25,6,Sandwiches,74,5.98,442.52,False,0
2024-03-25,6,Snacks,73,2.18,159.14,False,0
2024-03-25,6,Bakery,57,2.91,165.87,False,0
2024-03-25,7,Coffee,145,4.2,609.0,False,0
2024-03-25,7,Cold Drinks,42,3.36,141.12,False,0
2024-03-25,7,Sandwiches,102,6.24,636.48,False,0
2024-03-25,7,Snacks,108,2.28,246.24,False,0
2024-03-25,7,Bakery,84,2.88,241.92,False,0
2024-03-25,8,Coffee,47,3.15,148.05,False,0
2024-03-25,8,Cold Drinks,12,2.58,30.96,False,0
2024-03-25,8,Sandwiches,26,4.68,121.68,False,0
2024-03-25,8,Snacks,33,1.71,56.43,False,0
2024-03-25,8,Bakery,23,2.16,49.68,False,0
2024-03-25,9,Coffee,97,3.32,322.04,False,0
2024-03-25,9,Cold Drinks,33,2.66,87.78,False,0
2024-03-25,9,Sandwiches,73,4.94,360.62,False,0
2024-03-25,9,Snacks,77,1.8,138.6,False,0
2024-03-25,9,Bakery,53,2.28,120.84,False,0
2024-03-25,10,Coffee,107,3.68,393.76,False,0
2024-03-25,10,Cold Drinks,25,2.94,73.5,False,0
2024-03-25,10,Sandwiches,59,5.46,322.14,False,0
2024-03-25,10,Snacks,72,1.99,143.28,False,0
2024-03-25,10,Bakery,51,2.52,128.52,False,0
2024-03-26,1,Coffee,170,3.5,595.0,False,0
2024-03-26,1,Cold Drinks,50,2.8,140.0,False,0
2024-03-26,1,Sandwiches,107,5.2,556.4,False,0
2024-03-26,1,Snacks,111,1.9,210.9,False,0
2024-03-26,1,Bakery,79,2.4,189.6,False,0
2024-03-26,2,Coffee,107,3.32,355.24,False,0
2024-03-26,2,Cold Drinks,30,2.81,84.3,False,0
2024-03-26,2,Sandwiches,62,4.94,306.28,False,0
2024-03-26,2,Snacks,72,1.8,129.6,False,0
2024-03-26,2,Bakery,54,2.28,123.12,False,0
2024-03-26,3,Coffee,202,3.85,777.7,False,0
2024-03-26,3,Cold Drinks,66,3.08,203.28,False,0
2024-03-26,3,Sandwiches,146,5.72,835.12,False,0
2024-03-26,3,Snacks,130,2.09,271.7,False,0
2024-03-26,3,Bakery,136,2.11,286.96,True,20
2024-03-26,4,Coffee,124,3.5,434.0,False,0
2024-03-26,4,Cold Drinks,37,2.8,103.6,False,0
2024-03-26,4,Sandwiches,72,5.2,374.4,False,0
2024-03-26,4,Snacks,85,1.9,161.5,False,0
2024-03-26,4,Bakery,70,2.4,168.0,False,0
2024-03-26,5,Coffee,158,3.32,524.56,False,0
2024-03-26,5,Cold Drinks,50,2.66,133.0,False,0
2024-03-26,5,Sandwiches,90,4.94,444.6,False,0
2024-03-26,5,Snacks,105,1.8,189.0,False,0
2024-03-26,5,Bakery,83,2.28,189.24,False,0
2024-03-26,6,Coffee,136,4.02,546.72,False,0
2024-03-26,6,Cold Drinks,57,2.9,165.3,True,10
2024-03-26,6,Sandwiches,80,5.98,478.4,False,0
2024-03-26,6,Snacks,88,2.18,191.84,False,0
2024-03-26,6,Bakery,76,2.91,221.16,False,0
2024-03-26,7,Coffee,154,4.2,646.8,False,0
2024-03-26,7,Cold Drinks,56,3.36,188.16,False,0
2024-03-26,7,Sandwiches,106,6.24,661.44,False,0
2024-03-26,7,Snacks,107,2.28,243.96,False,0
2024-03-26,7,Bakery,93,2.88,267.84,False,0
2024-03-26,8,Coffee,86,3.15,270.9,False,0
2024-03-26,8,Cold Drinks,27,2.58,69.66,False,0
2024-03-26,8,Sandwiches,57,4.68,266.76,False,0
2024-03-26,8,Snacks,63,1.71,107.73,False,0
2024-03-26,8,Bakery,43,2.16,92.88,False,0
2024-03-26,9,Coffee,156,3.32,517.92,False,0
2024-03-26,9,Cold Drinks,41,2.66,109.06,False,0
2024-03-26,9,Sandwiches,81,4.94,400.14,False,0
2024-03-26,9,Snacks,84,1.8,151.2,False,0
2024-03-26,9,Bakery,72,2.28,164.16,False,0
2024-03-26,10,Coffee,104,3.68,382.72,False,0
2024-03-26,10,Cold Drinks,36,2.94,105.84,False,0
2024-03-26,10,Sandwiches,68,5.46,371.28,False,0
2024-03-26,10,Snacks,73,1.99,145.27,False,0
2024-03-26,10,Bakery,59,2.52,148.68,False,0
2024-03-27,1,Coffee,146,3.5,511.0,False,0
2024-03-27,1,Cold Drinks,61,2.8,170.8,False,0
2024-03-27,1,Sandwiches,116,5.2,603.2,False,0
2024-03-27,1,Snacks,111,1.9,210.9,False,0
2024-03-27,1,Bakery,91,2.4,218.4,False,0
2024-03-27,2,Coffee,88,3.32,292.16,False,0
2024-03-27,2,Cold Drinks,37,2.81,103.97,False,0
2024-03-27,2,Sandwiches,60,4.94,296.4,False,0
2024-03-27,2,Snacks,83,1.8,149.4,False,0
2024-03-27,2,Bakery,62,2.28,141.36,False,0
2024-03-27,3,Coffee,199,3.85,766.15,False,0
2024-03-27,3,Cold Drinks,94,3.08,289.52,False,0
2024-03-27,3,Sandwiches,141,5.72,806.52,False,0
2024-03-27,3,Snacks,140,2.09,292.6,False,0
2024-03-27,3,Bakery,148,2.11,312.28,True,20
2024-03-27,4,Coffee,127,3.5,444.5,False,0
2024-03-27,4,Cold Drinks,44,2.8,123.2,False,0
2024-03-27,4,Sandwiches,73,5.2,379.6,False,0
2024-03-27,4,Snacks,88,1.9,167.2,False,0
2024-03-27,4,Bakery,63,2.4,151.2,False,0
2024-03-27,5,Coffee,116,3.32,385.12,False,0
2024-03-27,5,Cold Drinks,53,2.66,140.98,False,0
2024-03-27,5,Sandwiches,95,4.94,469.3,False,0
2024-03-27,5,Snacks,105,1.8,189.0,False,0
2024-03-27,5,Bakery,82,2.28,186.96,False,0
2024-03-27,6,Coffee,148,4.02,594.96,False,0
2024-03-27,6,Cold Drinks,60,2.9,174.0,True,10
2024-03-27,6,Sandwiches,91,5.98,544.18,False,0
2024-03-27,6,Snacks,83,2.18,180.94,False,0
2024-03-27,6,Bakery,71,2.91,206.61,False,0
2024-03-27,7,Coffee,169,4.2,709.8,False,0
2024-03-27,7,Cold Drinks,62,3.36,208.32,False,0
2024-03-27,7,Sandwiches,107,6.24,667.68,False,0
2024-03-27,7,Snacks,128,2.28,291.84,False,0
2024-03-27,7,Bakery,92,2.88,264.96,False,0
2024-03-27,8,Coffee,77,3.15,242.55,False,0
2024-03-27,8,Cold Drinks,33,2.58,85.14,False,0
2024-03-27,8,Sandwiches,64,4.68,299.52,False,0
2024-03-27,8,Snacks,57,1.71,97.47,False,0
2024-03-27,8,Bakery,52,2.16,112.32,False,0
2024-03-27,9,Coffee,103,3.32,341.96,False,0
2024-03-27,9,Cold Drinks,51,2.66,135.66,False,0
2024-03-27,9,Sandwiches,82,4.94,405.08,False,0
2024-03-27,9,Snacks,87,1.8,156.6,False,0
2024-03-27,9,Bakery,74,2.28,168.72,False,0
2024-03-27,10,Coffee,99,3.68,364.32,False,0
2024-03-27,10,Cold Drinks,36,2.94,105.84,False,0
2024-03-27,10,Sandwiches,62,5.46,338.52,False,0
2024-03-27,10,Snacks,81,1.99,161.19,False,0
2024-03-27,10,Bakery,52,2.52,131.04,False,0
2024-03-28,1,Coffee,172,3.5,602.0,False,0
2024-03-28,1,Cold Drinks,61,2.8,170.8,False,0
2024-03-28,1,Sandwiches,108,5.2,561.6,False,0
2024-03-28,1,Snacks,116,1.9,220.4,False,0
2024-03-28,1,Bakery,95,2.4,228.0,False,0
2024-03-28,2,Coffee,92,3.32,305.44,False,0
2024-03-28,2,Cold Drinks,36,2.81,101.16,False,0
2024-03-28,2,Sandwiches,62,4.94,306.28,False,0
2024-03-28,2,Snacks,74,1.8,133.2,False,0
2024-03-28,2,Bakery,60,2.28,136.8,False,0
2024-03-28,3,Coffee,206,3.85,793.1,False,0
2024-03-28,3,Cold Drinks,79,3.08,243.32,False,0
2024-03-28,3,Sandwiches,129,5.72,737.88,False,0
2024-03-28,3,Snacks,146,2.09,305.14,False,0
2024-03-28,3,Bakery,145,2.11,305.95,True,20
2024-03-28,4,Coffee,119,3.5,416.5,False,0
2024-03-28,4,Cold Drinks,43,2.8,120.4,False,0
2024-03-28,4,Sandwiches,79,5.2,410.8,False,0
2024-03-28,4,Snacks,80,1.9,152.0,False,0
2024-03-28,4,Bakery,60,2.4,144.0,False,0
2024-03-28,5,Coffee,141,3.32,468.12,False,0
2024-03-28,5,Cold Drinks,58,2.66,154.28,False,0
2024-03-28,5,Sandwiches,102,4.94,503.88,False,0
2024-03-28,5,Snacks,97,1.8,174.6,False,0
2024-03-28,5,Bakery,81,2.28,184.68,False,0
2024-03-28,6,Coffee,143,4.02,574.86,False,0
2024-03-28,6,Cold Drinks,56,2.9,162.4,True,10
2024-03-28,6,Sandwiches,81,5.98,484.38,False,0
2024-03-28,6,Snacks,117,2.18,255.06,False,0
2024-03-28,6,Bakery,72,2.91,209.52,False,0
2024-03-28,7,Coffee,160,4.2,672.0,False,0
2024-03-28,7,Cold Drinks,67,3.36,225.12,False,0
2024-03-28,7,Sandwiches,118,6.24,736.32,False,0
2024-03-28,7,Snacks,112,2.28,255.36,False,0
2024-03-28,7,Bakery,99,2.88,285.12,False,0
2024-03-28,8,Coffee,90,3.15,283.5,False,0
2024-03-28,8,Cold Drinks,30,2.58,77.4,False,0
2024-03-28,8,Sandwiches,47,4.68,219.96,False,0
2024-03-28,8,Snacks,61,1.71,104.31,False,0
2024-03-28,8,Bakery,49,2.16,105.84,False,0
2024-03-28,9,Coffee,123,3.32,408.36,False,0
2024-03-28,9,Cold Drinks,46,2.66,122.36,False,0
2024-03-28,9,Sandwiches,104,4.94,513.76,False,0
2024-03-28,9,Snacks,88,1.8,158.4,False,0
2024-03-28,9,Bakery,66,2.28,150.48,False,0
2024-03-28,10,Coffee,108,3.68,397.44,False,0
2024-03-28,10,Cold Drinks,42,2.94,123.48,False,0
2024-03-28,10,Sandwiches,76,5.46,414.96,False,0
2024-03-28,10,Snacks,64,1.99,127.36,False,0
2024-03-28,10,Bakery,58,2.52,146.16,False,0
2024-03-29,1,Coffee,134,3.5,469.0,False,0
2024-03-29,1,Cold Drinks,42,2.8,117.6,False,0
2024-03-29,1,Sandwiches,72,5.2,374.4,False,0
2024-03-29,1,Snacks,94,1.9,178.6,False,0
2024-03-29,1,Bakery,72,2.4,172.8,False,0
2024-03-29,2,Coffee,75,3.32,249.0,False,0
2024-03-29,2,Cold Drinks,26,2.81,73.06,False,0
2024-03-29,2,Sandwiches,58,4.94,286.52,False,0
2024-03-29,2,Snacks,49,1.8,88.2,False,0
2024-03-29,2,Bakery,43,2.28,98.04,False,0
2024-03-29,3,Coffee,179,3.85,689.15,False,0
2024-03-29,3,Cold Drinks,54,3.08,166.32,False,0
2024-03-29,3,Sandwiches,94,5.72,537.68,False,0
2024-03-29,3,Snacks,109,2.09,227.81,False,0
2024-03-29,3,Bakery,120,2.11,253.2,True,20
2024-03-29,4,Coffee,85,3.5,297.5,False,0
2024-03-29,4,Cold Drinks,31,2.8,86.8,False,0
2024-03-29,4,Sandwiches,59,5.2,306.8,False,0
2024-03-29,4,Snacks,61,1.9,115.9,False,0
2024-03-29,4,Bakery,51,2.4,122.4,False,0
2024-03-29,5,Coffee,111,3.32,368.52,False,0
2024-03-29,5,Cold Drinks,39,2.66,103.74,False,0
2024-03-29,5,Sandwiches,80,4.94,395.2,False,0
2024-03-29,5,Snacks,71,1.8,127.8,False,0
2024-03-29,5,Bakery,61,2.28,139.08,False,0
2024-03-29,6,Coffee,102,4.02,410.04,False,0
2024-03-29,6,Cold Drinks,40,2.9,116.0,True,10
2024-03-29,6,Sandwiches,66,5.98,394.68,False,0
2024-03-29,6,Snacks,66,2.18,143.88,False,0
2024-03-29,6,Bakery,60,2.91,174.6,False,0
2024-03-29,7,Coffee,154,4.2,646.8,False,0
2024-03-29,7,Cold Drinks,46,3.36,154.56,False,0
2024-03-29,7,Sandwiches,91,6.24,567.84,False,0
2024-03-29,7,Snacks,93,2.28,212.04,False,0
2024-03-29,7,Bakery,78,2.88,224.64,False,0
2024-03-29,8,Coffee,32,3.15,100.8,False,0
2024-03-29,8,Cold Drinks,13,2.58,33.54,False,0
2024-03-29,8,Sandwiches,24,4.68,112.32,False,0
2024-03-29,8,Snacks,28,1.71,47.88,False,0
2024-03-29,8,Bakery,23,2.16,49.68,False,0
2024-03-29,9,Coffee,97,3.32,322.04,False,0
2024-03-29,9,Cold Drinks,31,2.66,82.46,False,0
2024-03-29,9,Sandwiches,56,4.94,276.64,False,0
2024-03-29,9,Snacks,67,1.8,120.6,False,0
2024-03-29,9,Bakery,55,2.28,125.4,False,0
2024-03-29,10,Coffee,76,3.68,279.68,False,0
2024-03-29,10,Cold Drinks,23,2.94,67.62,False,0
2024-03-29,10,Sandwiches,64,5.46,349.44,False,0
2024-03-29,10,Snacks,59,1.99,117.41,False,0
2024-03-29,10,Bakery,43,2.52,108.36,False,0
2024-03-30,1,Coffee,175,3.5,612.5,False,0
2024-03-30,1,Cold Drinks,60,2.8,168.0,False,0
2024-03-30,1,Sandwiches,118,5.2,613.6,False,0
2024-03-30,1,Snacks,126,1.9,239.4,False,0
2024-03-30,1,Bakery,80,2.4,192.0,False,0
2024-03-30,2,Coffee,85,3.32,282.2,False,0
2024-03-30,2,Cold Drinks,34,2.81,95.54,False,0
2024-03-30,2,Sandwiches,51,4.94,251.94,False,0
2024-03-30,2,Snacks,55,1.8,99.0,False,0
2024-03-30,2,Bakery,43,2.28,98.04,False,0
2024-03-30,3,Coffee,140,3.85,539.0,False,0
2024-03-30,3,Cold Drinks,51,3.08,157.08,False,0
2024-03-30,3,Sandwiches,76,5.72,434.72,False,0
2024-03-30,3,Snacks,97,2.09,202.73,False,0
2024-03-30,3,Bakery,94,2.11,198.34,True,20
2024-03-30,4,Coffee,116,3.5,406.0,False,0
2024-03-30,4,Cold Drinks,42,2.8,117.6,False,0
2024-03-30,4,Sandwiches,82,5.2,426.4,False,0
2024-03-30,4,Snacks,93,1.9,176.7,False,0
2024-03-30,4,Bakery,63,2.4,151.2,False,0
2024-03-30,5,Coffee,105,3.32,348.6,False,0
2024-03-30,5,Cold Drinks,44,2.66,117.04,False,0
2024-03-30,5,Sandwiches,86,4.94,424.84,False,0
2024-03-30,5,Snacks,84,1.8,151.2,False,0
2024-03-30,5,Bakery,60,2.28,136.8,False,0
2024-03-30,6,Coffee,139,4.02,558.78,False,0
2024-03-30,6,Cold Drinks,64,2.9,185.6,True,10
2024-03-30,6,Sandwiches,89,5.98,532.22,False,0
2024-03-30,6,Snacks,84,2.18,183.12,False,0
2024-03-30,6,Bakery,69,2.91,200.79,False,0
2024-03-30,7,Coffee,114,4.2,478.8,False,0
2024-03-30,7,Cold Drinks,40,3.36,134.4,False,0
2024-03-30,7,Sandwiches,80,6.24,499.2,False,0
2024-03-30,7,Snacks,76,2.28,173.28,False,0
2024-03-30,7,Bakery,64,2.88,184.32,False,0
2024-03-30,8,Coffee,41,3.15,129.15,False,0
2024-03-30,8,Cold Drinks,16,2.58,41.28,False,0
2024-03-30,8,Sandwiches,28,4.68,131.04,False,0
2024-03-30,8,Snacks,30,1.71,51.3,False,0
2024-03-30,8,Bakery,22,2.16,47.52,False,0
2024-03-30,9,Coffee,124,3.32,411.68,False,0
2024-03-30,9,Cold Drinks,46,2.66,122.36,False,0
2024-03-30,9,Sandwiches,78,4.94,385.32,False,0
2024-03-30,9,Snacks,91,1.8,163.8,False,0
2024-03-30,9,Bakery,72,2.28,164.16,False,0
2024-03-30,10,Coffee,102,3.68,375.36,False,0
2024-03-30,10,Cold Drinks,43,2.94,126.42,False,0
2024-03-30,10,Sandwiches,72,5.46,393.12,False,0
2024-03-30,10,Snacks,69,1.99,137.31,False,0
2024-03-30,10,Bakery,66,2.52,166.32,False,0
2024-03-31,1,Coffee,117,3.5,409.5,False,0
2024-03-31,1,Cold Drinks,46,2.8,128.8,False,0
2024-03-31,1,Sandwiches,77,5.2,400.4,False,0
2024-03-31,1,Snacks,67,1.9,127.3,False,0
2024-03-31,1,Bakery,68,2.4,163.2,False,0
2024-03-31,2,Coffee,58,3.32,192.56,False,0
2024-03-31,2,Cold Drinks,22,2.81,61.82,False,0
2024-03-31,2,Sandwiches,41,4.94,202.54,False,0
2024-03-31,2,Snacks,49,1.8,88.2,False,0
2024-03-31,2,Bakery,31,2.28,70.68,False,0
2024-03-31,3,Coffee,88,3.85,338.8,False,0
2024-03-31,3,Cold Drinks,33,3.08,101.64,False,0
2024-03-31,3,Sandwiches,57,5.72,326.04,False,0
2024-03-31,3,Snacks,62,2.09,129.58,False,0
2024-03-31,3,Bakery,58,2.11,122.38,True,20
2024-03-31,4,Coffee,85,3.5,297.5,False,0
2024-03-31,4,Cold Drinks,37,2.8,103.6,False,0
2024-03-31,4,Sandwiches,66,5.2,343.2,False,0
2024-03-31,4,Snacks,56,1.9,106.4,False,0
2024-03-31,4,Bakery,46,2.4,110.4,False,0
2024-03-31,5,Coffee,93,3.32,308.76,False,0
2024-03-31,5,Cold Drinks,34,2.66,90.44,False,0
2024-03-31,5,Sandwiches,58,4.94,286.52,False,0
2024-03-31,5,Snacks,60,1.8,108.0,False,0
2024-03-31,5,Bakery,52,2.28,118.56,False,0
2024-03-31,6,Coffee,84,4.02,337.68,False,0
2024-03-31,6,Cold Drinks,42,2.9,121.8,True,10
2024-03-31,6,Sandwiches,64,5.98,382.72,False,0
2024-03-31,6,Snacks,67,2.18,146.06,False,0
2024-03-31,6,Bakery,53,2.91,154.23,False,0
2024-03-31,7,Coffee,80,4.2,336.0,False,0
2024-03-31,7,Cold Drinks,29,3.36,97.44,False,0
2024-03-31,7,Sandwiches,55,6.24,343.2,False,0
2024-03-31,7,Snacks,51,2.28,116.28,False,0
2024-03-31,7,Bakery,47,2.88,135.36,False,0
2024-03-31,8,Coffee,31,3.15,97.65,False,0
2024-03-31,8,Cold Drinks,10,2.58,25.8,False,0
2024-03-31,8,Sandwiches,19,4.68,88.92,False,0
2024-03-31,8,Snacks,20,1.71,34.2,False,0
2024-03-31,8,Bakery,17,2.16,36.72,False,0
2024-03-31,9,Coffee,89,3.32,295.48,False,0
2024-03-31,9,Cold Drinks,38,2.66,101.08,False,0
2024-03-31,9,Sandwiches,67,4.94,330.98,False,0
2024-03-31,9,Snacks,68,1.8,122.4,False,0
2024-03-31,9,Bakery,50,2.28,114.0,False,0
2024-03-31,10,Coffee,68,3.68,250.24,False,0
2024-03-31,10,Cold Drinks,32,2.94,94.08,False,0
2024-03-31,10,Sandwiches,49,5.46,267.54,False,0
2024-03-31,10,Snacks,55,1.99,109.45,False,0
2024-03-31,10,Bakery,44,2.52,110.88,False,0
2024-04-01,1,Coffee,82,3.5,287.0,False,0
2024-04-01,1,Cold Drinks,38,2.8,106.4,False,0
2024-04-01,1,Sandwiches,60,5.2,312.0,False,0
2024-04-01,1,Snacks,67,1.9,127.3,False,0
2024-04-01,1,Bakery,50,2.4,120.0,False,0
2024-04-01,2,Coffee,51,3.32,169.32,False,0
2024-04-01,2,Cold Drinks,21,2.81,59.01,False,0
2024-04-01,2,Sandwiches,36,4.94,177.84,False,0
2024-04-01,2,Snacks,35,1.8,63.0,False,0
2024-04-01,2,Bakery,28,2.28,63.84,False,0
2024-04-01,3,Coffee,109,3.85,419.65,False,0
2024-04-01,3,Cold Drinks,39,3.08,120.12,False,0
2024-04-01,3,Sandwiches,70,5.72,400.4,False,0
2024-04-01,3,Snacks,71,2.09,148.39,False,0
2024-04-01,3,Bakery,75,2.11,158.25,True,20
2024-04-01,4,Coffee,61,3.5,213.5,False,0
2024-04-01,4,Cold Drinks,25,2.8,70.0,False,0
